comparison,gene,chrom,start,end,strand,junction_class,lsv_type,PSI_knockdown,PSI_control,delta_PSI,CI95_low,CI95_high,q_value,reads_knockdown,reads_control,LSV_total_knockdown,LSV_total_control
SC34,Focad,chr4,88297102,88300151,+,novel splice site,donor,0.51124775,0.0001,0.51114775,0.4418604651162791,0.6056338028169014,8.838560325867375e-26,99.0,0.0,193.0,234.0
SC34,Kif2c,chr4,117170140,117171062,-,novel splice site,donor,0.26879625,0.015097,0.25369925,0.2410850395010606,0.2653141540294853,8.146224849349299e-19,345.0,17.0,1297.0,1345.0
SC34,.,chr4,133096177,133101317,.,fully novel,donor,0.584983,0.03884225,0.5461407500000001,0.4133558748943364,0.6130653266331658,1.4602976608073686e-11,108.0,3.0,184.0,74.0
SC34,Zbtb17,chr4,141447338,141448042,+,novel splice site,donor,0.29379125,0.0575885,0.23620275,0.1826475927995104,0.2784390416409668,1.3523059055486108e-08,177.0,27.0,600.0,507.0
SC34,Vps13d,chr4,145098164,145099351,-,novel splice site,donor,0.2125574999999999,0.0001,0.2124575,0.1428571428571428,0.3333333333333333,3.28113522003741e-05,20.0,0.0,97.0,110.0
SC34,Gm13230,chr4,145450115,145450530,+,fully novel,donor,0.43126375,0.12132575,0.309938,0.0561594202898551,0.4891304347826087,0.005504730555962,42.0,11.0,98.0,78.0
SC34,Lrrc47,chr4,154019907,154019985,+,fully novel,donor,0.4387622499999999,0.00384925,0.4349129999999999,0.2947658402203856,0.5959901098681981,1.286609013690439e-34,443.0,1.0,1038.0,458.0
SC34,Gm30835,chr5,7694269,7718000,-,novel splice site,donor,0.87367525,0.35627875,0.5173965,0.3262393271313877,0.6977009852920177,1.4481821656433748e-07,122.0,19.0,141.0,53.0
SC34,Tacc3,chr5,33664451,33664594,+,fully novel,donor,0.35627875,0.11632675,0.2399519999999999,0.0627418765972982,0.4060443577869851,3.3988932844931746e-05,138.0,52.0,411.0,373.0
SC34,Jakmip1,chr5,37142859,37143697,+,novel splice site,donor,0.7424514999999999,0.0001,0.7423514999999999,0.5652173913043478,0.8157894736842105,5.826554058900684e-17,77.0,0.0,103.0,52.0
SC34,Mob1b,chr5,88745151,88745701,+,novel splice site,donor,0.275045,0.0001,0.274945,0.2236024844720497,0.3259259259259259,8.635729677903989e-24,231.0,0.0,851.0,678.0
SC34,Gm17092,chr5,99978475,99978580,+,fully novel,donor,0.4075185,0.01634675,0.39117175,0.3325694977647337,0.4520547945205479,1.7863705885655949e-07,71.0,1.0,176.0,66.0
SC34,Nos1,chr5,117956985,117957034,+,fully novel,donor,0.9999,0.0001,0.9998,1.0,1.0,8.022606592435946e-43,92.0,0.0,92.0,91.0
SC34,Mphosph9,chr5,124297711,124298688,-,novel splice site,donor,0.345031,0.1425715,0.2024595,0.1091768863022241,0.289934734927513,0.0051903744184732,97.0,33.0,281.0,236.0
SC34,Psph,chr5,129776942,129778511,-,novel splice site,donor,0.74370125,0.0475905,0.69611075,0.6547803966592377,0.7534486789805939,6.897888103849827e-36,300.0,10.0,403.0,204.0
SC34,.,chr6,31337340,31338177,.,fully novel,donor,0.6499699999999999,0.2912917499999999,0.35867825,0.2657393483709273,0.4496567505720823,0.0062113958063982,43.0,22.0,66.0,76.0
SC34,Ccdc142,chr6,83105086,83105233,+,fully novel,donor,0.7312037499999999,0.3925214999999999,0.3386822499999999,0.0781954887218046,0.6444444444444445,0.0089964309386396,57.0,31.0,79.0,78.0
SC34,Dysf,chr6,84152410,84155162,+,novel splice site,donor,0.3675265,0.0001,0.3674265,0.3023255813953488,0.4186046511627907,4.061952365309474e-11,48.0,0.0,131.0,116.0
SC34,Gm5577,chr6,87983109,87999156,+,novel splice site,donor,0.5124974999999999,0.0001,0.5123975,0.3584905660377358,0.6578947368421053,1.02321713682161e-12,69.0,0.0,136.0,73.0
SC34,Adipor2,chr6,119365381,119369859,-,novel splice site,donor,0.589982,0.0975805,0.4924015,0.4142857142857142,0.5821981004070557,3.085988838566589e-28,424.0,79.0,727.0,822.0
SC34,Brsk1,chr7,4699107,4700919,+,novel splice site,donor,0.3025394999999999,0.0075985,0.2949409999999999,0.272521913053709,0.3099169684689914,4.7261689943057513e-23,266.0,8.0,885.0,955.0
SC34,Zfp566,chr7,30087160,30090219,-,novel splice site,donor,0.3175365,0.05633875,0.26119775,0.23671175651482,0.2887873624370317,4.43706857406228e-10,180.0,26.0,571.0,492.0
SC34,Tub,chr7,109024658,109025373,+,novel splice site,donor,0.38877225,0.03134375,0.3574285,0.3214609113950694,0.4097712502895134,6.302941223229185e-27,494.0,67.0,1299.0,2344.0
SC34,Bcl7c,chr7,127707305,127707486,-,novel splice site,donor,0.4850029999999999,0.09133175,0.39367125,0.1349500185116623,0.5117845117845118,1.1531910758868089e-07,142.0,13.0,292.0,112.0
SC34,Zfp668,chr7,127868425,127873772,-,novel splice site,donor,0.41126775,0.04884025,0.3624275,0.2733905156265404,0.4346483704974271,3.864628898665101e-10,79.0,11.0,191.0,207.0
SC34,Mki67,chr7,135696485,135697198,-,fully novel,donor,0.3875225,0.07383525,0.31368725,0.0912381870243447,0.418265460529949,4.700248565174042e-10,237.0,114.0,612.0,622.0
SC34,Myo16,chr8,10597210,10601120,+,fully novel,donor,0.5674865,0.12882425,0.43866225,0.3360962566844919,0.5396613190730837,1.713478775090226e-06,59.0,11.0,104.0,89.0
SC34,Ddhd2,chr8,25733123,25733577,-,novel splice site,donor,0.3075385,0.02884425,0.27869425,0.2472769567597153,0.3140253852328156,1.3963513190594881e-16,261.0,22.0,866.0,919.0
SC34,Hgsnat,chr8,25945316,25945948,-,novel splice site,donor,0.4825035,0.0001,0.4824035,0.4580152671755725,0.5135135135135135,2.51399644663868e-33,157.0,0.0,326.0,385.0
SC34,Irf2,chr8,46739937,46740063,+,novel splice site,donor,0.285043,0.040092,0.2449509999999999,0.1641607054483286,0.3106575963718821,6.409538801642295e-10,158.0,22.0,569.0,518.0
SC34,.,chr8,82617707,82745251,.,fully novel,donor,0.7524495,0.275045,0.4774045,0.2398190045248869,0.5956512189764991,2.9435930413832382e-05,40.0,28.0,53.0,108.0
SC34,Chd9,chr8,90886511,90891652,+,fully novel,donor,0.53624275,0.03884225,0.4974004999999999,0.3290641500954949,0.6080402010050251,3.1166549112013887e-10,109.0,3.0,203.0,75.0
SC34,Gm50241,chr8,106884375,106886919,-,novel splice site,donor,0.74870025,0.25129975,0.4974004999999999,0.3776942355889724,0.7301867413632107,1.923335879309931e-09,104.0,34.0,142.0,133.0
SC34,Igsf9b,chr9,27328707,27329577,+,novel splice site,donor,0.3825234999999999,0.120076,0.2624474999999999,0.1207482993197278,0.4055851063829787,0.0007169847062055,77.0,19.0,203.0,147.0
SC34,Islr2,chr9,58201373,58201910,-,novel splice site,donor,0.519996,0.04634075,0.47365525,0.4660649387164294,0.4926356589147286,6.180600046490417e-36,719.0,42.0,1381.0,1032.0
SC34,Pkm,chr9,59669087,59670466,+,novel splice site,donor,0.78369325,0.5724855,0.21120775,0.1204791245467089,0.3135710337202875,0.0013683867486124,400.0,242.0,520.0,423.0
SC34,Srprb,chr9,103189467,103189613,-,fully novel,donor,0.969906,0.60372925,0.3661767499999999,0.1736544592386208,0.9555555555555556,1.251631290115008e-17,442.0,348.0,458.0,523.0
SC34,Nme6,chr9,109835415,109837872,+,novel splice site,donor,0.2625475,0.020096,0.2424515,0.2222102750478484,0.2613527207554466,9.949605021851245e-13,147.0,10.0,568.0,582.0
SC34,Nbeal2,chr9,110628504,110628573,-,novel splice site,donor,0.4150169999999999,0.12132575,0.2936912499999999,0.2454763071895424,0.3552631578947368,0.0225655982531324,22.0,9.0,53.0,76.0
SC34,Sec22c,chr9,121688318,121689311,-,novel splice site,donor,0.3700259999999999,0.1425715,0.2274544999999999,0.1739451257534816,0.3089925625422582,0.0004612285730379,118.0,44.0,319.0,296.0
SC34,.,chrX,73786934,73788834,.,novel splice site,donor,0.524995,0.1838132499999999,0.34118175,0.1597402597402597,0.6989146890343654,0.0109219501671056,33.0,13.0,64.0,69.0
SC34,Naa10,chrX,73920022,73920982,-,novel splice site,donor,0.9999,0.27129575,0.7286042500000001,0.0625,0.8372093023255813,6.242292910668805e-15,43.0,37.0,43.0,149.0
SC34,Xist,chrX,103467432,103467555,-,fully novel,donor,0.71870625,0.2138072499999999,0.504899,0.1626727374390925,0.9561556329849012,1.824986511591825e-09,165.0,35.0,283.0,144.0
SC34,Hmgn5,chrX,109005321,109005401,-,fully novel,donor,0.60622875,0.0625875,0.54364125,0.2976190476190476,0.8901714664645697,2.0795683032660664e-09,112.0,4.0,192.0,58.0
SC34,Hmgn5,chrX,109005402,109005617,-,fully novel,donor,0.3975205,0.030094,0.3674265,0.1276536128691983,0.9614035087719298,2.951647644154164e-14,135.0,9.0,420.0,264.0
SC34,Gm15023,chrX,135172951,135173447,-,novel splice site,donor,0.929914,0.66871625,0.26119775,0.1138888888888889,0.9276729559748428,2.6115702067853226e-06,336.0,149.0,360.0,215.0
SC34,.,chrY,90722034,90722649,.,fully novel,donor,0.470006,0.045091,0.424915,0.0956642008424317,0.56,3.767545190215425e-17,218.0,45.0,442.0,460.0
SC34,.,chrY,90722189,90804261,.,fully novel,donor,0.98115375,0.01634675,0.964807,0.3173333333333333,0.9966777408637874,4.58160240437424e-51,300.0,2.0,303.0,125.0
SC34,.,chrY,90722650,90724966,.,fully novel,donor,0.514997,0.11632675,0.39867025,0.3362917023096663,0.8860103626943006,1.941259938399907e-06,50.0,22.0,99.0,193.0
SC34,Gm47283,chrY,90800620,90805074,+,fully novel,donor,0.2925415,0.02884425,0.26369725,0.2154224888180021,0.3222480620155039,7.769926628566522e-06,46.0,4.0,161.0,140.0
SC34,Gigyf2,chr1,87443819,87446309,+,fully novel,acceptor,0.54874025,0.0001,0.54864025,0.320754716981132,1.0,2.3507060413296166e-27,139.0,0.0,272.0,191.0
SC34,Hdac4,chr1,92141582,92148255,-,novel splice site,acceptor,0.30004,0.065087,0.2349529999999999,0.2192944259199666,0.2538836430094426,1.0820404192000312e-08,214.0,40.0,718.0,650.0
SC34,.,chr1,93826641,93906243,.,novel splice site,acceptor,0.98365325,0.6524695,0.33118375,0.1273795534665099,0.8962585034013605,6.462083656452838e-07,112.0,67.0,114.0,102.0
SC34,.,chr1,93826641,93975352,.,novel splice site,acceptor,0.974905,0.4962507499999999,0.47865425,0.1609831460674156,0.9716981132075472,5.525195310827533e-09,103.0,37.0,106.0,70.0
SC34,3110009E18Rik,chr1,120126393,120150602,+,novel splice site,acceptor,0.6674665,0.01634675,0.65111975,0.6252269194006784,0.6843113196878882,6.272710792032705e-56,593.0,8.0,891.0,478.0
SC34,Fam163a,chr1,156174861,156204882,-,fully novel,acceptor,0.295041,0.07133575,0.22370525,0.0915483434753211,0.3548048978036114,0.0022820854815233,43.0,11.0,146.0,148.0
SC34,Akt3,chr1,177103107,177109418,-,novel splice site,acceptor,0.79119175,0.58873225,0.2024595,0.0781226903178122,0.3322588072760765,0.049085984524974,162.0,85.0,205.0,143.0
SC34,Enah,chr1,181904392,181904450,-,fully novel,acceptor,0.68121375,0.2013097499999999,0.479904,0.0649442690548288,0.7447916666666666,3.113454225245025e-10,149.0,48.0,220.0,172.0
SC34,Lrp11,chr10,7602955,7604223,+,novel splice site,acceptor,0.9124175,0.37877425,0.53364325,0.4189332028125132,0.6791280402711315,7.694054996234419e-07,52.0,25.0,57.0,66.0
SC34,Scml4,chr10,42950878,42952037,+,fully novel,acceptor,0.72370525,0.1875625,0.53614275,0.2166666666666667,0.7056303549571604,9.54177903853089e-06,27.0,22.0,37.0,117.0
SC34,Hace1,chr10,45639804,45648590,+,novel splice site,acceptor,0.5,0.08633275,0.41366725,0.3761110408528976,0.4643889320771139,1.820072384031561e-24,634.0,108.0,1266.0,1290.0
SC34,Ube2d1,chr10,71263718,71285100,-,novel splice site,acceptor,0.62622475,0.01134775,0.614877,0.5647021140294682,0.6516285484946808,1.3672376685163978e-70,850.0,9.0,1357.0,1182.0
SC34,Celf5,chr10,81469967,81470628,-,novel splice site,acceptor,0.42126575,0.0001,0.42116575,0.36,0.5,1.8560451509863967e-12,30.0,0.0,71.0,154.0
SC34,Washc4,chr10,83561125,83564410,+,novel splice site,acceptor,0.67621475,0.03634275,0.639872,0.5887879851089716,0.6936230292571965,5.466353616367005e-42,185.0,28.0,274.0,685.0
SC34,Usp15,chr10,123151126,123153040,-,novel splice site,acceptor,0.2525495,0.01134775,0.24120175,0.2227660363366704,0.2554899759114771,1.6820110367322474e-17,217.0,17.0,872.0,1437.0
SC34,Nefh,chr11,4940680,4940751,-,fully novel,acceptor,0.3012897499999999,0.0001,0.30118975,0.0833333333333333,1.0,2.482491046808466e-09,30.0,0.0,104.0,173.0
SC34,Plek,chr11,17008807,17052182,-,novel splice site,acceptor,0.64372125,0.3812737499999999,0.2624475,0.1323857302118171,0.4108003857280617,0.0201497773514799,83.0,50.0,128.0,130.0
SC34,Ccdc88a,chr11,29421402,29422539,+,novel splice site,acceptor,0.4050189999999999,0.005099,0.3999199999999999,0.3536811373445037,0.4273684210526315,5.250696496337557e-28,184.0,4.0,453.0,556.0
SC34,.,chr11,43455763,43459567,.,fully novel,acceptor,0.539992,0.20880825,0.33118375,0.1119538644769009,0.5511123627147282,0.000347554047432,149.0,25.0,275.0,100.0
SC34,.,chr11,70654578,70656292,.,novel splice site,acceptor,0.56623675,0.0675865,0.4986502499999999,0.3378378378378378,0.6521739130434783,1.7184350331340286e-08,95.0,5.0,166.0,66.0
SC34,2610507B11Rik,chr11,78264267,78264463,+,novel splice site,acceptor,0.4037692499999999,0.08633275,0.3174364999999999,0.2837376977182136,0.3649128268991282,1.1624471681659245e-15,554.0,118.0,1382.0,1436.0
SC34,Taf15,chr11,83497927,83501157,+,novel splice site,acceptor,0.44376125,0.08633275,0.3574285,0.073051948051948,0.5233644859813084,0.0002873176710909,65.0,6.0,150.0,62.0
SC34,Taf15,chr11,83504765,83504896,+,fully novel,acceptor,0.69371125,0.0001,0.69361125,0.1,1.0,1.740454509568969e-15,20.0,0.0,29.0,298.0
SC34,Nfe2l1,chr11,96822320,96827929,-,novel splice site,acceptor,0.32128575,0.06133775,0.2599479999999999,0.1198515769944341,0.3566878980891719,0.0009109728417105,50.0,8.0,156.0,104.0
SC34,2610035D17Rik,chr11,113067387,113201290,-,novel splice site,acceptor,0.89867025,0.6474705,0.25119975,0.1578638497652581,0.351063829787234,0.0310575805764181,60.0,61.0,67.0,94.0
SC34,Caskin2,chr11,115806211,115806303,-,novel splice site,acceptor,0.4725054999999999,0.00634875,0.4661567499999999,0.3814604077761972,0.555433789954338,1.3968775522460222e-21,102.0,1.0,215.0,219.0
SC34,Mettl23,chr11,116852861,116853999,+,novel splice site,acceptor,0.365027,0.11382725,0.25119975,0.1202350137639179,0.3581121056549039,4.629840462004906e-06,186.0,53.0,516.0,386.0
SC34,Rab10os,chr12,3239328,3241521,+,novel splice site,acceptor,0.64622075,0.00384925,0.6423715,0.4999524714828897,0.7228942302689766,7.123794832136993e-56,281.0,1.0,433.0,516.0
SC34,.,chr12,8490746,8492222,.,fully novel,acceptor,0.330034,0.10008,0.229954,0.0831029185867895,0.391304347826087,0.0333269292038099,31.0,13.0,94.0,104.0
SC34,Asap2,chr12,21210304,21212808,+,novel splice site,acceptor,0.2675464999999999,0.01134775,0.25619875,0.2165323927199866,0.3013105707162982,1.6868643052263448e-17,179.0,11.0,670.0,992.0
SC34,Tspan13,chr12,36021915,36023919,-,novel splice site,acceptor,0.9574085,0.60372925,0.35367925,0.2093295827473041,0.963076923076923,4.891744673550246e-13,313.0,362.0,325.0,595.0
SC34,Dock4,chr12,40835913,40836629,+,novel splice site,acceptor,0.514997,0.060088,0.454909,0.3852294993121274,0.5843017949498023,9.078851991979691e-21,138.0,32.0,267.0,560.0
SC34,Synj2bp,chr12,81510052,81510828,-,novel splice site,acceptor,0.22130575,0.0001,0.22120575,0.1993817619783616,0.2514898688915375,2.3107074536036626e-25,541.0,0.0,2459.0,1892.0
SC34,Spata7,chr12,98634645,98637565,+,novel splice site,acceptor,0.80118975,0.02134575,0.779844,0.727265635598969,0.8219895287958116,3.0864791570797514e-35,152.0,4.0,189.0,148.0
SC34,Gm36264,chr13,9042629,9054581,-,fully novel,acceptor,0.42376525,0.0001,0.42366525,0.3199404761904761,0.4810205351586807,9.624539577387835e-70,14821.0,0.0,38316.0,32199.0
SC34,Gm36264,chr13,9042630,9054581,-,fully novel,acceptor,0.465007,0.0001,0.464907,0.3556998556998557,0.5228583196046128,1.2701814894689149e-78,16302.0,0.0,38316.0,32199.0
SC34,Ddx46,chr13,55659099,55660352,+,novel splice site,acceptor,0.5624875,0.2925415,0.269946,0.1458333333333333,0.491025641025641,0.0434707731579943,72.0,22.0,128.0,74.0
SC34,Dimt1,chr13,106949786,106951839,+,novel splice site,acceptor,0.619976,0.1613177499999999,0.45865825,0.1958473625140291,0.6349206349206349,7.487176417814998e-08,98.0,17.0,162.0,105.0
SC34,Ercc6,chr14,32542030,32546744,+,novel splice site,acceptor,0.3687762499999999,0.13132375,0.2374524999999999,0.2098842334136451,0.2685714285714285,5.339429290800481e-06,184.0,72.0,500.0,563.0
SC34,Uggt2,chr14,119044029,119044499,-,novel splice site,acceptor,0.22880425,0.0001,0.22870425,0.1415094339622641,0.3285714285714285,3.1500984788568524e-10,54.0,0.0,242.0,222.0
SC34,.,chr15,4980607,4987231,.,fully novel,acceptor,0.65371925,0.0001,0.65361925,0.5833333333333334,0.7366071428571429,1.2228698700733728e-32,397.0,0.0,605.0,136.0
SC34,A930017M01Rik,chr15,44856025,44856463,+,novel splice site,acceptor,0.2625475,0.01134775,0.25119975,0.1987012987012986,0.3296773785425097,1.9423519197136537e-05,33.0,1.0,127.0,104.0
SC34,Taf2,chr15,55026254,55027171,-,novel splice site,acceptor,0.27129575,0.0001,0.27119575,0.2222222222222222,0.3067484662576687,3.976542750927983e-23,151.0,0.0,565.0,798.0
SC34,Bop1,chr15,76453729,76454015,-,novel splice site,acceptor,0.60372925,0.32878425,0.274945,0.1072874493927125,0.6039215686274509,0.0131237398159708,152.0,29.0,251.0,85.0
SC34,.,chr15,98950865,99037085,.,fully novel,acceptor,0.7274545,0.01134775,0.71610675,0.4198723010626537,0.931071428571427,4.417813097580825e-48,169.0,27.0,252.0,954.0
SC34,.,chr15,98950999,99037250,.,fully novel,acceptor,0.80618875,0.315037,0.49115175,0.0591301051833601,0.8814968814968815,1.5923993460008272e-09,271.0,38.0,327.0,101.0
SC34,.,chr15,98951314,99037163,.,fully novel,acceptor,0.72120575,0.4162667499999999,0.304939,0.1289446185997911,0.7151515151515152,0.0037713697064038,118.0,44.0,165.0,102.0
SC34,Eif4b,chr15,102086640,102088617,+,novel splice site,acceptor,0.9999,0.79369125,0.20620875,0.15625,0.3636363636363636,0.0001214890010163,91.0,89.0,91.0,111.0
SC34,Hoxc6,chr15,102998772,103009842,+,novel splice site,acceptor,0.49125175,0.11882625,0.3724254999999999,0.1577586206896551,0.5423728813559322,0.0001133192059815,56.0,13.0,114.0,89.0
SC34,Comt,chr16,18407300,18407528,-,fully novel,acceptor,0.9999,0.26879625,0.7311037499999999,0.3835616438356164,1.0,4.166751766655242e-36,176.0,90.0,176.0,230.0
SC34,Map3k13,chr16,21846221,21891883,+,novel splice site,acceptor,0.8274345,0.5937312499999999,0.23370325,0.105130361648444,0.3250327653997378,0.0356753708155875,102.0,61.0,123.0,103.0
SC34,Gm15651,chr16,22548773,22549371,+,fully novel,acceptor,0.39627075,0.115077,0.28119375,0.0630157539384846,0.8467741935483837,0.0106287485799413,32.0,10.0,84.0,85.0
SC34,Cox17,chr16,38347205,38349215,+,fully novel,acceptor,0.90366925,0.2413017499999999,0.6623675,0.4456704913468443,0.948119325551232,5.1402060373414726e-21,590.0,26.0,650.0,90.0
SC34,.,chr16,58464328,58481315,.,novel splice site,acceptor,0.5774845,0.23380325,0.3436812499999999,0.125,0.5698924731182796,0.0004484987904772,114.0,21.0,197.0,87.0
SC34,.,chr16,76057520,76059575,.,fully novel,acceptor,0.2562987499999999,0.02884425,0.2274544999999999,0.0629929886064855,0.5476190476190477,0.0023220274245103,28.0,3.0,117.0,95.0
SC34,Dyrk1a,chr16,94570031,94611418,+,novel splice site,acceptor,0.38377325,0.045091,0.33868225,0.2544178794178794,0.4053544494720965,3.189329086891603e-08,79.0,8.0,206.0,152.0
SC34,9030025P20Rik,chr17,14984447,14988480,+,fully novel,acceptor,0.64122175,0.10132975,0.539892,0.1087633308727899,0.9290953545232274,3.8967806210521976e-17,81.0,128.0,147.0,900.0
SC34,.,chr17,14988592,14992346,.,fully novel,acceptor,0.824935,0.0001,0.824835,0.7643979057591623,0.9692307692307692,1.5177373215843673e-43,322.0,0.0,401.0,123.0
SC34,.,chr17,21680203,21681596,.,fully novel,acceptor,0.984903,0.769946,0.2149569999999999,0.1595932802829355,0.319634703196347,0.0029258880460366,77.0,65.0,78.0,84.0
SC34,.,chr17,21687928,21690212,.,fully novel,acceptor,0.9999,0.6474705,0.3524295,0.2424242424242424,0.4761904761904761,6.041270680215501e-06,59.0,47.0,59.0,72.0
SC34,Mtch1,chr17,29336312,29338693,-,novel splice site,acceptor,0.9574085,0.66621675,0.2911917499999999,0.1478547854785479,0.4043715846994535,1.7546741645405124e-05,107.0,126.0,113.0,189.0
SC34,.,chr17,34747155,34836429,.,novel splice site,acceptor,0.240052,0.0175964999999999,0.2224555,0.0618596836324891,0.2565933198904375,3.859279734340666e-15,767.0,191.0,3229.0,2764.0
SC34,Mkx,chr18,6986236,6992037,-,novel splice site,acceptor,0.480004,0.0138472499999999,0.46615675,0.3663286479481046,0.5603377935196109,7.977634019792276e-26,174.0,4.0,369.0,315.0
SC34,Apbb3,chr18,36673272,36673713,-,fully novel,acceptor,0.4525095,0.12382525,0.32868425,0.1696496572734196,0.6311881188118812,0.0004819027154647,45.0,12.0,103.0,101.0
