gene,gene_upper,panel,source_lists,categories,source_evidence
CAPNS1,CAPNS1,Tier3_Curated_Calcium_Handling_258,Curated_258,Calpains,Curated_258:Calpains
CASQ1,CASQ1,Tier3_Curated_Calcium_Handling_258,Curated_258,Junctional,Curated_258:Junctional
CASQ2,CASQ2,Tier3_Curated_Calcium_Handling_258,Curated_258,Junctional,Curated_258:Junctional
CBARP,CBARP,Tier3_Curated_Calcium_Handling_258,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
CETN1,CETN1,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_sensors,Curated_258:Ca_sensors
CETN2,CETN2,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_sensors,Curated_258:Ca_sensors
CETN3,CETN3,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_sensors,Curated_258:Ca_sensors
CHERP,CHERP,Tier3_Curated_Calcium_Handling_258,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
CRACR2A,CRACR2A,Tier3_Curated_Calcium_Handling_258,Curated_258,SOCE_core,Curated_258:SOCE_core
CRACR2B,CRACR2B,Tier3_Curated_Calcium_Handling_258,Curated_258,SOCE_core,Curated_258:SOCE_core
EFHD2,EFHD2,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_sensors,Curated_258:Ca_sensors
ESYT1,ESYT1,Tier3_Curated_Calcium_Handling_258,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
ESYT2,ESYT2,Tier3_Curated_Calcium_Handling_258,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
ESYT3,ESYT3,Tier3_Curated_Calcium_Handling_258,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
GRIN1,GRIN1,Tier3_Curated_Calcium_Handling_258,Curated_258,PM_channels_other,Curated_258:PM_channels_other
GRIN2A,GRIN2A,Tier3_Curated_Calcium_Handling_258,Curated_258,PM_channels_other,Curated_258:PM_channels_other
GRIN2B,GRIN2B,Tier3_Curated_Calcium_Handling_258,Curated_258,PM_channels_other,Curated_258:PM_channels_other
GRIN2C,GRIN2C,Tier3_Curated_Calcium_Handling_258,Curated_258,PM_channels_other,Curated_258:PM_channels_other
GRIN2D,GRIN2D,Tier3_Curated_Calcium_Handling_258,Curated_258,PM_channels_other,Curated_258:PM_channels_other
HOMER1,HOMER1,Tier3_Curated_Calcium_Handling_258,Curated_258,Junctional,Curated_258:Junctional
HOMER2,HOMER2,Tier3_Curated_Calcium_Handling_258,Curated_258,Junctional,Curated_258:Junctional
HOMER3,HOMER3,Tier3_Curated_Calcium_Handling_258,Curated_258,Junctional,Curated_258:Junctional
HPCAL1,HPCAL1,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_sensors,Curated_258:Ca_sensors
HPCAL4,HPCAL4,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_sensors,Curated_258:Ca_sensors
HRC,HRC,Tier3_Curated_Calcium_Handling_258,Curated_258,Junctional,Curated_258:Junctional
INPP5K,INPP5K,Tier3_Curated_Calcium_Handling_258,Curated_258,PLC_IP3,Curated_258:PLC_IP3
ITPKA,ITPKA,Tier3_Curated_Calcium_Handling_258,Curated_258,PLC_IP3,Curated_258:PLC_IP3
ITPKB,ITPKB,Tier3_Curated_Calcium_Handling_258,Curated_258,PLC_IP3,Curated_258:PLC_IP3
ITPKC,ITPKC,Tier3_Curated_Calcium_Handling_258,Curated_258,PLC_IP3,Curated_258:PLC_IP3
ITPR1,ITPR1,Tier3_Curated_Calcium_Handling_258,Curated_258,ER_channels,Curated_258:ER_channels
ITPR2,ITPR2,Tier3_Curated_Calcium_Handling_258,Curated_258,ER_channels,Curated_258:ER_channels
ITPR3,ITPR3,Tier3_Curated_Calcium_Handling_258,Curated_258,ER_channels,Curated_258:ER_channels
JPH1,JPH1,Tier3_Curated_Calcium_Handling_258,Curated_258,Junctional,Curated_258:Junctional
JPH2,JPH2,Tier3_Curated_Calcium_Handling_258,Curated_258,Junctional,Curated_258:Junctional
JPH3,JPH3,Tier3_Curated_Calcium_Handling_258,Curated_258,Junctional,Curated_258:Junctional
JPH4,JPH4,Tier3_Curated_Calcium_Handling_258,Curated_258,Junctional,Curated_258:Junctional
JSRP1,JSRP1,Tier3_Curated_Calcium_Handling_258,Curated_258,Junctional,Curated_258:Junctional
KCNMA1,KCNMA1,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_activated,Curated_258:Ca_activated
KCNMB1,KCNMB1,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_activated,Curated_258:Ca_activated
KCNMB2,KCNMB2,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_activated,Curated_258:Ca_activated
KCNMB3,KCNMB3,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_activated,Curated_258:Ca_activated
KCNMB4,KCNMB4,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_activated,Curated_258:Ca_activated
KCNN1,KCNN1,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_activated,Curated_258:Ca_activated
KCNN2,KCNN2,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_activated,Curated_258:Ca_activated
KCNN3,KCNN3,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_activated,Curated_258:Ca_activated
KCNN4,KCNN4,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_activated,Curated_258:Ca_activated
LETM1,LETM1,Tier3_Curated_Calcium_Handling_258,Curated_258,Mitochondrial,Curated_258:Mitochondrial
MCOLN1,MCOLN1,Tier3_Curated_Calcium_Handling_258,Curated_258,TRP_channels,Curated_258:TRP_channels
MCOLN2,MCOLN2,Tier3_Curated_Calcium_Handling_258,Curated_258,TRP_channels,Curated_258:TRP_channels
MCOLN3,MCOLN3,Tier3_Curated_Calcium_Handling_258,Curated_258,TRP_channels,Curated_258:TRP_channels
MCU,MCU,Tier3_Curated_Calcium_Handling_258,Curated_258,Mitochondrial,Curated_258:Mitochondrial
MCUB,MCUB,Tier3_Curated_Calcium_Handling_258,Curated_258,Mitochondrial,Curated_258:Mitochondrial
MCUR1,MCUR1,Tier3_Curated_Calcium_Handling_258,Curated_258,Mitochondrial,Curated_258:Mitochondrial
MICU1,MICU1,Tier3_Curated_Calcium_Handling_258,Curated_258,Mitochondrial,Curated_258:Mitochondrial
MICU2,MICU2,Tier3_Curated_Calcium_Handling_258,Curated_258,Mitochondrial,Curated_258:Mitochondrial
MICU3,MICU3,Tier3_Curated_Calcium_Handling_258,Curated_258,Mitochondrial,Curated_258:Mitochondrial
NALCN,NALCN,Tier3_Curated_Calcium_Handling_258,Curated_258,PM_channels_other,Curated_258:PM_channels_other
NCALD,NCALD,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_sensors,Curated_258:Ca_sensors
NCS1,NCS1,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_sensors,Curated_258:Ca_sensors
NFAT5,NFAT5,Tier3_Curated_Calcium_Handling_258,Curated_258,Calcineurin_NFAT,Curated_258:Calcineurin_NFAT
NFATC1,NFATC1,Tier3_Curated_Calcium_Handling_258,Curated_258,Calcineurin_NFAT,Curated_258:Calcineurin_NFAT
NFATC2,NFATC2,Tier3_Curated_Calcium_Handling_258,Curated_258,Calcineurin_NFAT,Curated_258:Calcineurin_NFAT
NFATC3,NFATC3,Tier3_Curated_Calcium_Handling_258,Curated_258,Calcineurin_NFAT,Curated_258:Calcineurin_NFAT
NFATC4,NFATC4,Tier3_Curated_Calcium_Handling_258,Curated_258,Calcineurin_NFAT,Curated_258:Calcineurin_NFAT
NUCB1,NUCB1,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_sensors,Curated_258:Ca_sensors
NUCB2,NUCB2,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_sensors,Curated_258:Ca_sensors
ORAI1,ORAI1,Tier3_Curated_Calcium_Handling_258,Curated_258,SOCE_core,Curated_258:SOCE_core
ORAI2,ORAI2,Tier3_Curated_Calcium_Handling_258,Curated_258,SOCE_core,Curated_258:SOCE_core
ORAI3,ORAI3,Tier3_Curated_Calcium_Handling_258,Curated_258,SOCE_core,Curated_258:SOCE_core
P2RX1,P2RX1,Tier3_Curated_Calcium_Handling_258,Curated_258,PM_channels_other,Curated_258:PM_channels_other
P2RX2,P2RX2,Tier3_Curated_Calcium_Handling_258,Curated_258,PM_channels_other,Curated_258:PM_channels_other
P2RX3,P2RX3,Tier3_Curated_Calcium_Handling_258,Curated_258,PM_channels_other,Curated_258:PM_channels_other
P2RX4,P2RX4,Tier3_Curated_Calcium_Handling_258,Curated_258,PM_channels_other,Curated_258:PM_channels_other
P2RX5,P2RX5,Tier3_Curated_Calcium_Handling_258,Curated_258,PM_channels_other,Curated_258:PM_channels_other
P2RX6,P2RX6,Tier3_Curated_Calcium_Handling_258,Curated_258,PM_channels_other,Curated_258:PM_channels_other
P2RX7,P2RX7,Tier3_Curated_Calcium_Handling_258,Curated_258,PM_channels_other,Curated_258:PM_channels_other
PACS2,PACS2,Tier3_Curated_Calcium_Handling_258,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
PDZD8,PDZD8,Tier3_Curated_Calcium_Handling_258,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
PKD2,PKD2,Tier3_Curated_Calcium_Handling_258,Curated_258,TRP_channels,Curated_258:TRP_channels
PKD2L1,PKD2L1,Tier3_Curated_Calcium_Handling_258,Curated_258,TRP_channels,Curated_258:TRP_channels
PKD2L2,PKD2L2,Tier3_Curated_Calcium_Handling_258,Curated_258,TRP_channels,Curated_258:TRP_channels
PLCB1,PLCB1,Tier3_Curated_Calcium_Handling_258,Curated_258,PLC_IP3,Curated_258:PLC_IP3
PLCB2,PLCB2,Tier3_Curated_Calcium_Handling_258,Curated_258,PLC_IP3,Curated_258:PLC_IP3
PLCB3,PLCB3,Tier3_Curated_Calcium_Handling_258,Curated_258,PLC_IP3,Curated_258:PLC_IP3
PLCB4,PLCB4,Tier3_Curated_Calcium_Handling_258,Curated_258,PLC_IP3,Curated_258:PLC_IP3
PLCD1,PLCD1,Tier3_Curated_Calcium_Handling_258,Curated_258,PLC_IP3,Curated_258:PLC_IP3
PLCD3,PLCD3,Tier3_Curated_Calcium_Handling_258,Curated_258,PLC_IP3,Curated_258:PLC_IP3
PLCD4,PLCD4,Tier3_Curated_Calcium_Handling_258,Curated_258,PLC_IP3,Curated_258:PLC_IP3
PLCE1,PLCE1,Tier3_Curated_Calcium_Handling_258,Curated_258,PLC_IP3,Curated_258:PLC_IP3
PLCG1,PLCG1,Tier3_Curated_Calcium_Handling_258,Curated_258,PLC_IP3,Curated_258:PLC_IP3
PLCG2,PLCG2,Tier3_Curated_Calcium_Handling_258,Curated_258,PLC_IP3,Curated_258:PLC_IP3
PLCZ1,PLCZ1,Tier3_Curated_Calcium_Handling_258,Curated_258,PLC_IP3,Curated_258:PLC_IP3
PPP3CA,PPP3CA,Tier3_Curated_Calcium_Handling_258,Curated_258,Calcineurin_NFAT,Curated_258:Calcineurin_NFAT
PPP3CB,PPP3CB,Tier3_Curated_Calcium_Handling_258,Curated_258,Calcineurin_NFAT,Curated_258:Calcineurin_NFAT
PPP3CC,PPP3CC,Tier3_Curated_Calcium_Handling_258,Curated_258,Calcineurin_NFAT,Curated_258:Calcineurin_NFAT
PPP3R1,PPP3R1,Tier3_Curated_Calcium_Handling_258,Curated_258,Calcineurin_NFAT,Curated_258:Calcineurin_NFAT
PPP3R2,PPP3R2,Tier3_Curated_Calcium_Handling_258,Curated_258,Calcineurin_NFAT,Curated_258:Calcineurin_NFAT
RCAN1,RCAN1,Tier3_Curated_Calcium_Handling_258,Curated_258,Calcineurin_NFAT,Curated_258:Calcineurin_NFAT
RCAN2,RCAN2,Tier3_Curated_Calcium_Handling_258,Curated_258,Calcineurin_NFAT,Curated_258:Calcineurin_NFAT
RCAN3,RCAN3,Tier3_Curated_Calcium_Handling_258,Curated_258,Calcineurin_NFAT,Curated_258:Calcineurin_NFAT
RCVRN,RCVRN,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_sensors,Curated_258:Ca_sensors
RYR1,RYR1,Tier3_Curated_Calcium_Handling_258,Curated_258,ER_channels,Curated_258:ER_channels
RYR2,RYR2,Tier3_Curated_Calcium_Handling_258,Curated_258,ER_channels,Curated_258:ER_channels
RYR3,RYR3,Tier3_Curated_Calcium_Handling_258,Curated_258,ER_channels,Curated_258:ER_channels
S100A1,S100A1,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_sensors,Curated_258:Ca_sensors
S100A2,S100A2,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_sensors,Curated_258:Ca_sensors
S100A6,S100A6,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_sensors,Curated_258:Ca_sensors
S100A8,S100A8,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_sensors,Curated_258:Ca_sensors
S100A9,S100A9,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_sensors,Curated_258:Ca_sensors
S100B,S100B,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_sensors,Curated_258:Ca_sensors
S100G,S100G,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_sensors,Curated_258:Ca_sensors
SARAF,SARAF,Tier3_Curated_Calcium_Handling_258,Curated_258,SOCE_core,Curated_258:SOCE_core
SDF4,SDF4,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_sensors,Curated_258:Ca_sensors
SLC24A1,SLC24A1,Tier3_Curated_Calcium_Handling_258,Curated_258,NCX,Curated_258:NCX
SLC24A2,SLC24A2,Tier3_Curated_Calcium_Handling_258,Curated_258,NCX,Curated_258:NCX
SLC24A3,SLC24A3,Tier3_Curated_Calcium_Handling_258,Curated_258,NCX,Curated_258:NCX
SLC24A4,SLC24A4,Tier3_Curated_Calcium_Handling_258,Curated_258,NCX,Curated_258:NCX
SLC24A5,SLC24A5,Tier3_Curated_Calcium_Handling_258,Curated_258,NCX,Curated_258:NCX
SLC25A23,SLC25A23,Tier3_Curated_Calcium_Handling_258,Curated_258,Mitochondrial,Curated_258:Mitochondrial
SLC25A24,SLC25A24,Tier3_Curated_Calcium_Handling_258,Curated_258,Mitochondrial,Curated_258:Mitochondrial
SLC25A25,SLC25A25,Tier3_Curated_Calcium_Handling_258,Curated_258,Mitochondrial,Curated_258:Mitochondrial
SLC8A1,SLC8A1,Tier3_Curated_Calcium_Handling_258,Curated_258,NCX,Curated_258:NCX
SLC8A2,SLC8A2,Tier3_Curated_Calcium_Handling_258,Curated_258,NCX,Curated_258:NCX
SLC8A3,SLC8A3,Tier3_Curated_Calcium_Handling_258,Curated_258,NCX,Curated_258:NCX
SLC8B1,SLC8B1,Tier3_Curated_Calcium_Handling_258,Curated_258,NCX,Curated_258:NCX
SMDT1,SMDT1,Tier3_Curated_Calcium_Handling_258,Curated_258,Mitochondrial,Curated_258:Mitochondrial
STIM1,STIM1,Tier3_Curated_Calcium_Handling_258,Curated_258,SOCE_core,Curated_258:SOCE_core
STIM2,STIM2,Tier3_Curated_Calcium_Handling_258,Curated_258,SOCE_core,Curated_258:SOCE_core
STIMATE,STIMATE,Tier3_Curated_Calcium_Handling_258,Curated_258,SOCE_core,Curated_258:SOCE_core
SYT1,SYT1,Tier3_Curated_Calcium_Handling_258,Curated_258,Synaptotagmins,Curated_258:Synaptotagmins
SYT10,SYT10,Tier3_Curated_Calcium_Handling_258,Curated_258,Synaptotagmins,Curated_258:Synaptotagmins
SYT11,SYT11,Tier3_Curated_Calcium_Handling_258,Curated_258,Synaptotagmins,Curated_258:Synaptotagmins
SYT13,SYT13,Tier3_Curated_Calcium_Handling_258,Curated_258,Synaptotagmins,Curated_258:Synaptotagmins
SYT17,SYT17,Tier3_Curated_Calcium_Handling_258,Curated_258,Synaptotagmins,Curated_258:Synaptotagmins
SYT2,SYT2,Tier3_Curated_Calcium_Handling_258,Curated_258,Synaptotagmins,Curated_258:Synaptotagmins
SYT3,SYT3,Tier3_Curated_Calcium_Handling_258,Curated_258,Synaptotagmins,Curated_258:Synaptotagmins
SYT4,SYT4,Tier3_Curated_Calcium_Handling_258,Curated_258,Synaptotagmins,Curated_258:Synaptotagmins
SYT5,SYT5,Tier3_Curated_Calcium_Handling_258,Curated_258,Synaptotagmins,Curated_258:Synaptotagmins
SYT6,SYT6,Tier3_Curated_Calcium_Handling_258,Curated_258,Synaptotagmins,Curated_258:Synaptotagmins
SYT7,SYT7,Tier3_Curated_Calcium_Handling_258,Curated_258,Synaptotagmins,Curated_258:Synaptotagmins
SYT9,SYT9,Tier3_Curated_Calcium_Handling_258,Curated_258,Synaptotagmins,Curated_258:Synaptotagmins
TMCO1,TMCO1,Tier3_Curated_Calcium_Handling_258,Curated_258,PM_channels_other,Curated_258:PM_channels_other
TMEM165,TMEM165,Tier3_Curated_Calcium_Handling_258,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
TMEM203,TMEM203,Tier3_Curated_Calcium_Handling_258,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
TMEM64,TMEM64,Tier3_Curated_Calcium_Handling_258,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
TMEM66,TMEM66,Tier3_Curated_Calcium_Handling_258,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
TPCN1,TPCN1,Tier3_Curated_Calcium_Handling_258,Curated_258,ER_channels,Curated_258:ER_channels
TPCN2,TPCN2,Tier3_Curated_Calcium_Handling_258,Curated_258,ER_channels,Curated_258:ER_channels
TRDN,TRDN,Tier3_Curated_Calcium_Handling_258,Curated_258,Junctional,Curated_258:Junctional
TRPA1,TRPA1,Tier3_Curated_Calcium_Handling_258,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPC1,TRPC1,Tier3_Curated_Calcium_Handling_258,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPC3,TRPC3,Tier3_Curated_Calcium_Handling_258,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPC4,TRPC4,Tier3_Curated_Calcium_Handling_258,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPC5,TRPC5,Tier3_Curated_Calcium_Handling_258,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPC6,TRPC6,Tier3_Curated_Calcium_Handling_258,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPC7,TRPC7,Tier3_Curated_Calcium_Handling_258,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPM1,TRPM1,Tier3_Curated_Calcium_Handling_258,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPM2,TRPM2,Tier3_Curated_Calcium_Handling_258,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPM3,TRPM3,Tier3_Curated_Calcium_Handling_258,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPM4,TRPM4,Tier3_Curated_Calcium_Handling_258,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPM5,TRPM5,Tier3_Curated_Calcium_Handling_258,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPM6,TRPM6,Tier3_Curated_Calcium_Handling_258,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPM7,TRPM7,Tier3_Curated_Calcium_Handling_258,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPM8,TRPM8,Tier3_Curated_Calcium_Handling_258,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPV1,TRPV1,Tier3_Curated_Calcium_Handling_258,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPV2,TRPV2,Tier3_Curated_Calcium_Handling_258,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPV3,TRPV3,Tier3_Curated_Calcium_Handling_258,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPV4,TRPV4,Tier3_Curated_Calcium_Handling_258,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPV5,TRPV5,Tier3_Curated_Calcium_Handling_258,Curated_258,TRP_channels,Curated_258:TRP_channels
TRPV6,TRPV6,Tier3_Curated_Calcium_Handling_258,Curated_258,TRP_channels,Curated_258:TRP_channels
TTYH1,TTYH1,Tier3_Curated_Calcium_Handling_258,Curated_258,PM_channels_other,Curated_258:PM_channels_other
TTYH2,TTYH2,Tier3_Curated_Calcium_Handling_258,Curated_258,PM_channels_other,Curated_258:PM_channels_other
TTYH3,TTYH3,Tier3_Curated_Calcium_Handling_258,Curated_258,PM_channels_other,Curated_258:PM_channels_other
VAPB,VAPB,Tier3_Curated_Calcium_Handling_258,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
VDAC1,VDAC1,Tier3_Curated_Calcium_Handling_258,Curated_258,Mitochondrial,Curated_258:Mitochondrial
VDAC2,VDAC2,Tier3_Curated_Calcium_Handling_258,Curated_258,Mitochondrial,Curated_258:Mitochondrial
VDAC3,VDAC3,Tier3_Curated_Calcium_Handling_258,Curated_258,Mitochondrial,Curated_258:Mitochondrial
VSNL1,VSNL1,Tier3_Curated_Calcium_Handling_258,Curated_258,Ca_sensors,Curated_258:Ca_sensors
WFS1,WFS1,Tier3_Curated_Calcium_Handling_258,Curated_258,SOCE_modulators,Curated_258:SOCE_modulators
ABCC4,ABCC4,Tier4_Expanded_Calcium_Associated_732,Categorized_calcium;Galaxy_STAR_calcium;KEGG_calcium_cAMP,Galaxy_STAR_calcium;Other Ca-related;cAMP signaling pathway,Categorized_calcium:Other Ca-related;Galaxy_STAR_calcium:Galaxy_STAR_calcium;KEGG_calcium_cAMP:cAMP signaling pathway
ACOX1,ACOX1,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,cAMP signaling pathway,KEGG_calcium_cAMP:cAMP signaling pathway
ACOX3,ACOX3,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,cAMP signaling pathway,KEGG_calcium_cAMP:cAMP signaling pathway
ADAM9,ADAM9,Tier4_Expanded_Calcium_Associated_732,Categorized_calcium;Galaxy_STAR_calcium,Galaxy_STAR_calcium;Other Ca-related,Categorized_calcium:Other Ca-related;Galaxy_STAR_calcium:Galaxy_STAR_calcium
ADCY1,ADCY1,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,Calcium signaling pathway,KEGG_calcium_cAMP:Calcium signaling pathway
ADCY10,ADCY10,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,cAMP signaling pathway,KEGG_calcium_cAMP:cAMP signaling pathway
ADCY2,ADCY2,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,Calcium signaling pathway,KEGG_calcium_cAMP:Calcium signaling pathway
ADCY3,ADCY3,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,Calcium signaling pathway,KEGG_calcium_cAMP:Calcium signaling pathway
ADCY4,ADCY4,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,Calcium signaling pathway,KEGG_calcium_cAMP:Calcium signaling pathway
ADCY5,ADCY5,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,cGMP-PKG signaling pathway,KEGG_calcium_cAMP:cGMP-PKG signaling pathway
ADCY6,ADCY6,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,cGMP-PKG signaling pathway,KEGG_calcium_cAMP:cGMP-PKG signaling pathway
ADCY7,ADCY7,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,Calcium signaling pathway,KEGG_calcium_cAMP:Calcium signaling pathway
ADCY8,ADCY8,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,Calcium signaling pathway,KEGG_calcium_cAMP:Calcium signaling pathway
ADCY9,ADCY9,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,Calcium signaling pathway,KEGG_calcium_cAMP:Calcium signaling pathway
ADCYAP1,ADCYAP1,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,cAMP signaling pathway,KEGG_calcium_cAMP:cAMP signaling pathway
ADCYAP1R1,ADCYAP1R1,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,cAMP signaling pathway,KEGG_calcium_cAMP:cAMP signaling pathway
ADORA1,ADORA1,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,cGMP-PKG signaling pathway,KEGG_calcium_cAMP:cGMP-PKG signaling pathway
ADORA2A,ADORA2A,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,Calcium signaling pathway,KEGG_calcium_cAMP:Calcium signaling pathway
ADORA2B,ADORA2B,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,Calcium signaling pathway,KEGG_calcium_cAMP:Calcium signaling pathway
ADORA3,ADORA3,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,cGMP-PKG signaling pathway,KEGG_calcium_cAMP:cGMP-PKG signaling pathway
ADRA1A,ADRA1A,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,Calcium signaling pathway,KEGG_calcium_cAMP:Calcium signaling pathway
ADRA1B,ADRA1B,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,Calcium signaling pathway,KEGG_calcium_cAMP:Calcium signaling pathway
ADRA1D,ADRA1D,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,Calcium signaling pathway,KEGG_calcium_cAMP:Calcium signaling pathway
ADRA2A,ADRA2A,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,cGMP-PKG signaling pathway,KEGG_calcium_cAMP:cGMP-PKG signaling pathway
ADRA2B,ADRA2B,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,cGMP-PKG signaling pathway,KEGG_calcium_cAMP:cGMP-PKG signaling pathway
ADRA2C,ADRA2C,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,cGMP-PKG signaling pathway,KEGG_calcium_cAMP:cGMP-PKG signaling pathway
ADRB1,ADRB1,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,Calcium signaling pathway,KEGG_calcium_cAMP:Calcium signaling pathway
ADRB2,ADRB2,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,Calcium signaling pathway,KEGG_calcium_cAMP:Calcium signaling pathway
ADRB3,ADRB3,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,Calcium signaling pathway,KEGG_calcium_cAMP:Calcium signaling pathway
AFDN,AFDN,Tier4_Expanded_Calcium_Associated_732,Categorized_calcium;Galaxy_STAR_calcium;KEGG_calcium_cAMP,Galaxy_STAR_calcium;Other Ca-related;cAMP signaling pathway,Categorized_calcium:Other Ca-related;Galaxy_STAR_calcium:Galaxy_STAR_calcium;KEGG_calcium_cAMP:cAMP signaling pathway
AGTR1,AGTR1,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,Calcium signaling pathway,KEGG_calcium_cAMP:Calcium signaling pathway
AHCYL1,AHCYL1,Tier4_Expanded_Calcium_Associated_732,Categorized_calcium;Galaxy_STAR_calcium,Galaxy_STAR_calcium;Other Ca-related,Categorized_calcium:Other Ca-related;Galaxy_STAR_calcium:Galaxy_STAR_calcium
AKT1,AKT1,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,cGMP-PKG signaling pathway,KEGG_calcium_cAMP:cGMP-PKG signaling pathway
AKT2,AKT2,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,cGMP-PKG signaling pathway,KEGG_calcium_cAMP:cGMP-PKG signaling pathway
AKT3,AKT3,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,cGMP-PKG signaling pathway,KEGG_calcium_cAMP:cGMP-PKG signaling pathway
AMH,AMH,Tier4_Expanded_Calcium_Associated_732,KEGG_calcium_cAMP,cAMP signaling pathway,KEGG_calcium_cAMP:cAMP signaling pathway
